frame,time,id,xmin,ymin,xmax,ymax,conf,cls
6,6,6,599.9119873046875,167.49998474121094,714.10791015625,247.9045867919922,0.8469310998916626,2
6,6,7,539.4993286132812,308.037109375,643.7103881835938,418.7073059082031,0.7144026756286621,2
6,6,9,129.7286834716797,77.52716827392578,212.18943786621094,137.78286743164062,0.7509616017341614,2
6,6,10,25.19009017944336,116.21989440917969,112.19482421875,193.0345458984375,0.7580456733703613,2
6,6,11,282.91455078125,76.76516723632812,371.0964050292969,136.61131286621094,0.7503636479377747,2
6,6,12,182.91317749023438,304.0942077636719,632.4913940429688,474.90716552734375,0.6866524815559387,5
6,6,13,0.9203477501869202,279.82672119140625,171.8521270751953,475.5130615234375,0.47980669140815735,2
6,6,14,20.611974716186523,45.77332305908203,74.3992919921875,97.34553527832031,0.4561268985271454,2
6,6,16,571.2708129882812,423.05023193359375,864.0,479.561767578125,0.5196190476417542,2
7,7,1,484.51837158203125,146.85235595703125,590.944580078125,213.7571258544922,0.8661482930183411,2
7,7,2,278.3277282714844,198.24349975585938,397.3616943359375,281.59375,0.82557612657547,2
7,7,3,385.7083740234375,117.15348815917969,484.3802185058594,185.7740478515625,0.8640872240066528,2
7,7,4,87.40626525878906,130.84616088867188,185.85198974609375,211.77197265625,0.8088577389717102,2
7,7,5,605.3897705078125,64.7357406616211,731.7423095703125,192.50486755371094,0.7024758458137512,7
7,7,6,611.8095092773438,170.72071838378906,726.4615478515625,251.4792938232422,0.9042302966117859,2
7,7,7,536.9763793945312,307.8307189941406,636.8756713867188,414.96844482421875,0.6394684314727783,2
7,7,9,139.25552368164062,79.04850769042969,221.221435546875,138.93934631347656,0.7550177574157715,2
7,7,10,21.604780197143555,116.71359252929688,107.32549285888672,191.71218872070312,0.7830350399017334,2
7,7,11,291.5795593261719,77.49127960205078,380.402587890625,137.90835571289062,0.6583172082901001,2
7,7,12,174.47471618652344,297.678466796875,635.451171875,474.7109069824219,0.38920822739601135,7
7,7,13,0.9497385621070862,280.38360595703125,171.42356872558594,475.4729309082031,0.4028235673904419,2
7,7,14,29.386775970458984,47.214168548583984,83.98099517822266,98.36351776123047,0.6712314486503601,2
7,7,16,547.6632080078125,415.12017822265625,864.0,478.7625427246094,0.600405216217041,2
8,8,1,494.20770263671875,149.37149047851562,600.8726806640625,216.53395080566406,0.8270121812820435,2
8,8,2,272.179931640625,195.6822509765625,391.22027587890625,279.0976867675781,0.817979097366333,2
8,8,3,394.5196228027344,118.16090393066406,494.6524658203125,187.98934936523438,0.8283064365386963,2
8,8,4,82.47209167480469,129.085693359375,180.18316650390625,209.39064025878906,0.7480345964431763,2
8,8,5,613.3167724609375,65.7125473022461,738.0484008789062,192.0543212890625,0.6274037957191467,7
8,8,6,620.9254760742188,172.72113037109375,738.1199951171875,255.3938446044922,0.8883605003356934,2
8,8,7,534.0064086914062,304.7130432128906,631.3178100585938,410.6850280761719,0.24269603192806244,2
8,8,9,147.1395263671875,80.99935913085938,228.40582275390625,140.36907958984375,0.7484398484230042,2
8,8,10,16.649620056152344,115.5189437866211,101.37539672851562,189.0288848876953,0.759078323841095,2
8,8,11,299.63726806640625,78.12328338623047,389.3944396972656,139.2808074951172,0.7661172151565552,2
8,8,12,167.57266235351562,292.22064208984375,638.9004516601562,475.2510986328125,0.5984787940979004,5
8,8,13,1.0122779607772827,280.63470458984375,171.4787139892578,475.61669921875,0.5124569535255432,2
8,8,14,35.822635650634766,48.45197677612305,92.45697021484375,100.38060760498047,0.6392720341682434,2
8,8,16,531.1494750976562,408.47601318359375,864.0,478.77801513671875,0.5971413254737854,2
9,9,1,503.11749267578125,151.16746520996094,610.4445190429688,218.82997131347656,0.8720608353614807,2
9,9,2,267.19024658203125,193.6320037841797,384.8884582519531,276.08636474609375,0.8457385301589966,2
9,9,3,402.567138671875,119.502197265625,503.94879150390625,190.534912109375,0.8062713742256165,2
9,9,4,77.97503662109375,127.92508697509766,175.36709594726562,207.8899688720703,0.8406519889831543,2
9,9,5,620.6754150390625,67.08433532714844,745.6946411132812,194.0027618408203,0.6279922723770142,7
9,9,6,631.1499633789062,175.1763458251953,747.9282836914062,257.58404541015625,0.8187488913536072,2
9,9,7,530.0980834960938,301.4450988769531,623.3902587890625,404.6236877441406,0.6132456660270691,2
9,9,9,154.99542236328125,82.4013442993164,236.145751953125,141.60824584960938,0.7790494561195374,2
9,9,10,11.986858367919922,114.53412628173828,96.64707946777344,187.2921142578125,0.7333513498306274,2
9,9,11,308.1495361328125,79.60270690917969,397.0533752441406,140.20681762695312,0.8108323812484741,2
9,9,12,162.95445251464844,287.42828369140625,639.0311889648438,474.5657653808594,0.44725140929222107,7
9,9,13,1.1425029039382935,280.8843688964844,171.4290008544922,475.52850341796875,0.5257650017738342,2
9,9,14,42.78062057495117,49.493812561035156,100.07867431640625,100.85710144042969,0.6975659132003784,2
9,9,16,515.314208984375,402.63287353515625,864.0,478.2751159667969,0.5710735321044922,2
10,10,1,512.8658447265625,152.91751098632812,623.4085083007812,222.90548706054688,0.8300867676734924,2
10,10,2,260.9678955078125,191.72113037109375,376.8255310058594,272.83819580078125,0.8494333624839783,2
10,10,3,413.6812744140625,122.0360107421875,514.5222778320312,192.85870361328125,0.7826324105262756,2
10,10,4,71.85790252685547,126.22549438476562,168.6998748779297,205.60498046875,0.7903603315353394,2
10,10,5,629.1815795898438,68.97042846679688,754.1050415039062,195.94061279296875,0.5076084733009338,7
10,10,6,642.2597045898438,177.41273498535156,761.9607543945312,262.1033020019531,0.8313189744949341,2
10,10,7,524.1106567382812,295.7755126953125,616.9739379882812,401.0137634277344,0.6129900813102722,2
10,10,9,162.90147399902344,83.87242889404297,244.5114288330078,143.294921875,0.8184332847595215,2
10,10,10,7.725308895111084,113.33863067626953,92.95906066894531,185.58164978027344,0.6326358318328857,2
10,10,11,318.0248718261719,81.48721313476562,406.63690185546875,141.8711395263672,0.7525227665901184,2
10,10,12,157.82398986816406,282.26409912109375,639.1336059570312,474.0577087402344,0.2628335952758789,7
10,10,13,1.272575855255127,280.9442138671875,171.59359741210938,475.4739074707031,0.57333904504776,2
10,10,14,50.81489562988281,50.822296142578125,109.17383575439453,101.99642181396484,0.7338696122169495,2
10,10,16,497.03765869140625,395.98468017578125,864.0,477.94390869140625,0.6265569925308228,2
10,10,26,5.399918079376221,59.598087310791016,52.74235534667969,108.24645233154297,0.44666528701782227,2
11,11,1,522.157958984375,155.34303283691406,633.6640014648438,226.24169921875,0.865240752696991,2
11,11,2,255.4472198486328,189.46096801757812,371.4492492675781,270.609375,0.854780912399292,2
11,11,3,423.33612060546875,124.71229553222656,523.5255126953125,195.2079315185547,0.7965249419212341,2
11,11,4,67.39619445800781,125.1025390625,163.69497680664062,203.94276428222656,0.7809033989906311,2
11,11,5,637.2913818359375,70.2719497680664,761.6163940429688,196.62095642089844,0.719379186630249,7
11,11,6,651.8016357421875,179.07493591308594,773.3179931640625,265.23431396484375,0.8582828640937805,2
11,11,9,170.8155059814453,84.53901672363281,253.40061950683594,144.66905212402344,0.853671133518219,2
11,11,10,2.6601526737213135,110.7667007446289,89.30768585205078,183.89834594726562,0.5434362888336182,2
11,11,11,325.7070617675781,82.73623657226562,414.0323181152344,142.99703979492188,0.7732693552970886,2
11,11,12,201.42210388183594,276.5946350097656,705.8869018554688,475.8610534667969,0.4472992420196533,7
11,11,13,1.1596338748931885,279.5166320800781,171.75978088378906,474.154296875,0.5917075872421265,2
11,11,14,57.775001525878906,51.834041595458984,118.25289154052734,103.81212615966797,0.6933693289756775,2
11,11,16,488.9676513671875,390.122314453125,864.0,478.04058837890625,0.5714641809463501,2
11,11,26,9.950431823730469,60.96042251586914,56.440818786621094,108.30489349365234,0.5197049975395203,2
12,12,1,530.4302978515625,156.9244384765625,642.4321899414062,228.41018676757812,0.8866074681282043,2
12,12,2,250.0869903564453,187.06910705566406,365.8341064453125,267.97900390625,0.8572764992713928,2
12,12,3,432.39105224609375,126.28388214111328,532.42041015625,196.73980712890625,0.8400633335113525,2
12,12,4,62.19917297363281,124.1488265991211,158.12759399414062,202.4835968017578,0.8406926989555359,2
12,12,5,643.9276123046875,71.1565933227539,769.1801147460938,198.75567626953125,0.7700032591819763,7
12,12,6,661.621337890625,180.57659912109375,785.20751953125,268.4422302246094,0.8597356081008911,2
12,12,9,177.26138305664062,85.51475524902344,260.9246520996094,146.52667236328125,0.8456836938858032,2
12,12,10,0.0,108.19557189941406,84.26850891113281,182.53976440429688,0.7498642206192017,2
12,12,11,333.31707763671875,83.71802520751953,421.4610595703125,143.83285522460938,0.8025186061859131,2
12,12,12,164.51318359375,271.9148254394531,667.857421875,474.23516845703125,0.4481486678123474,7
12,12,13,1.2162854671478271,279.0627136230469,171.93544006347656,473.58551025390625,0.6306014060974121,2
12,12,14,64.42117309570312,52.21881866455078,126.56976318359375,104.69857025146484,0.7187686562538147,2
12,12,16,476.6852111816406,385.12896728515625,864.0,477.7957458496094,0.6777065396308899,2
12,12,26,13.57119083404541,62.27393341064453,59.441734313964844,108.35269927978516,0.5526224970817566,2
13,13,1,542.5220947265625,160.12583923339844,652.5738525390625,230.404052734375,0.8974811434745789,2
13,13,2,243.2405242919922,184.66000366210938,357.4159240722656,264.45111083984375,0.8703069090843201,2
13,13,3,442.4104919433594,128.14952087402344,542.603271484375,198.84872436523438,0.8837445974349976,2
13,13,4,56.79656982421875,122.99103546142578,152.32066345214844,200.9894256591797,0.8618465662002563,2
13,13,5,651.3311157226562,72.51075744628906,778.32275390625,202.2950439453125,0.670798122882843,7
13,13,6,672.915283203125,182.83334350585938,798.6361694335938,272.5343322753906,0.9069927334785461,2
13,13,9,186.64126586914062,86.67005920410156,269.4192810058594,146.91273498535156,0.8675399422645569,2
13,13,10,0.0,106.05052947998047,81.59166717529297,180.3126220703125,0.6712790727615356,2
13,13,11,342.1841125488281,84.54613494873047,431.2289123535156,145.2819061279297,0.8284915685653687,2
13,13,12,146.55052185058594,267.1505126953125,652.7582397460938,474.34014892578125,0.34149423241615295,7
13,13,13,1.0024350881576538,278.6580505371094,172.08726501464844,473.4141845703125,0.5260631442070007,2
13,13,14,72.40901947021484,52.86561965942383,135.4524383544922,105.06521606445312,0.7848524451255798,2
13,13,16,468.6100769042969,379.067626953125,864.0,478.2178039550781,0.7489473223686218,2
13,13,26,19.558391571044922,63.35816955566406,65.86508178710938,108.95026397705078,0.5258378982543945,2
14,14,1,551.2428588867188,162.12228393554688,662.3181762695312,233.21926879882812,0.8500927090644836,2
14,14,2,237.28164672851562,182.74920654296875,351.5663757324219,262.6353454589844,0.8586041331291199,2
14,14,3,451.2770080566406,129.62571716308594,553.1828002929688,201.77099609375,0.8592183589935303,2
14,14,4,52.388893127441406,121.5792236328125,147.2548065185547,198.8667449951172,0.8278887271881104,2
14,14,5,659.0304565429688,73.3497543334961,786.4906005859375,203.7333526611328,0.7528958916664124,7
14,14,6,683.9081420898438,186.3693084716797,808.561767578125,275.4712219238281,0.8979930281639099,2
14,14,9,195.05996704101562,87.57040405273438,277.36676025390625,147.30136108398438,0.8567445874214172,2
14,14,10,0.0,105.64337921142578,79.85601806640625,179.14166259765625,0.5594506859779358,2
14,14,11,350.5416564941406,85.77301025390625,440.1341857910156,146.865966796875,0.8100326061248779,2
14,14,12,135.169677734375,262.925537109375,641.0418701171875,474.1991271972656,0.48114240169525146,7
14,14,13,0.9228119254112244,278.3382873535156,172.27662658691406,473.2118225097656,0.5700773000717163,2
14,14,14,79.24879455566406,53.46718978881836,143.6185302734375,105.80547332763672,0.7238152027130127,2
14,14,16,464.8964538574219,374.41070556640625,859.414794921875,477.9209899902344,0.7226788997650146,2
14,14,26,24.796186447143555,63.85798645019531,71.3531494140625,108.75379180908203,0.4030109643936157,2
15,15,1,559.6345825195312,163.3272247314453,672.1762084960938,235.56455993652344,0.859237551689148,2
15,15,2,231.32215881347656,181.13714599609375,345.0063781738281,260.5843505859375,0.8353633284568787,2
15,15,3,459.7734375,131.20523071289062,562.5908813476562,204.12205505371094,0.855718731880188,2
15,15,4,48.65103530883789,120.97550201416016,141.85182189941406,196.7568817138672,0.7832570672035217,2
15,15,5,666.5926513671875,74.52737426757812,794.060302734375,205.02133178710938,0.7767349481582642,7
15,15,6,694.3660278320312,189.41885375976562,819.06201171875,278.68182373046875,0.9063882827758789,2
15,15,9,200.83941650390625,88.69822692871094,286.669677734375,151.28216552734375,0.8372255563735962,2
15,15,10,0.0,105.64726257324219,73.88915252685547,174.9881591796875,0.5571861267089844,2
15,15,11,358.38067626953125,86.67002868652344,447.9189147949219,147.75762939453125,0.752760648727417,2
15,15,12,127.38349914550781,259.20477294921875,630.25732421875,473.9147033691406,0.4686421751976013,7
15,15,13,0.8942439556121826,278.3286437988281,172.33566284179688,473.1083679199219,0.5913421511650085,2
15,15,14,86.0669174194336,53.886226654052734,151.53382873535156,106.21434783935547,0.7515507340431213,2
15,15,16,456.42205810546875,369.2993469238281,848.6819458007812,477.9158935546875,0.7346888184547424,2
15,15,26,35.30529022216797,64.58782958984375,82.22583770751953,108.77821350097656,0.5153439044952393,2
16,16,1,570.2982177734375,165.49317932128906,683.1229248046875,238.0718231201172,0.8750041723251343,2
16,16,2,225.079833984375,178.790283203125,337.8439636230469,257.58001708984375,0.8565393686294556,2
16,16,3,469.7392883300781,133.37457275390625,574.7435913085938,208.09068298339844,0.8183885812759399,2
16,16,4,41.98545837402344,119.1766357421875,135.5132598876953,195.0819091796875,0.8024270534515381,2
16,16,5,674.8543090820312,75.9764633178711,802.655029296875,207.02099609375,0.687636137008667,7
16,16,6,706.6952514648438,192.7879638671875,830.24365234375,281.21807861328125,0.8841001391410828,2
16,16,9,210.2671661376953,90.75105285644531,294.30987548828125,151.97422790527344,0.8083794713020325,2
16,16,10,0.0,105.56224822998047,70.3851089477539,176.29653930664062,0.6123260259628296,2
16,16,11,367.5679626464844,87.49181365966797,457.9163818359375,149.10154724121094,0.7548037171363831,2
16,16,12,121.37447357177734,254.45655822753906,623.7053833007812,474.12115478515625,0.49436450004577637,7
16,16,13,0.8398653864860535,279.09747314453125,172.7864532470703,474.38916015625,0.622516930103302,2
16,16,14,94.27410888671875,54.69384765625,161.23947143554688,107.4609375,0.7048643827438354,2
16,16,16,448.8518981933594,363.747314453125,839.857666015625,478.3068542480469,0.6712278127670288,2
16,16,26,37.72072219848633,65.3157958984375,89.82903289794922,112.77792358398438,0.4693277180194855,2
16,16,27,3.4152445793151855,42.24195861816406,37.26126480102539,99.66450500488281,0.4216328561306,2
16,16,28,176.86865234375,254.91314697265625,567.2160034179688,474.23065185546875,0.41404807567596436,5
17,17,1,580.1945190429688,167.96817016601562,692.7108764648438,240.34646606445312,0.8509381413459778,2
17,17,2,219.24436950683594,177.07310485839844,330.9720764160156,255.12283325195312,0.8611162900924683,2
17,17,3,479.1020812988281,135.71751403808594,583.715087890625,210.2973175048828,0.857222318649292,2
17,17,4,34.94694519042969,115.69088745117188,130.97894287109375,193.748779296875,0.7797219753265381,2
17,17,5,681.8502197265625,76.80471801757812,810.1712646484375,208.61827087402344,0.7716274857521057,7
17,17,6,719.2042846679688,197.020751953125,840.7338256835938,283.7533264160156,0.8645488619804382,2
17,17,9,218.11416625976562,92.3261489868164,302.78125,154.0283660888672,0.8118621706962585,2
17,17,10,0.0,104.70292663574219,61.95985412597656,174.2899627685547,0.177384614944458,2
17,17,11,375.27020263671875,88.46343231201172,466.6500549316406,150.88265991210938,0.8200351595878601,2
17,17,13,0.7534683346748352,279.3091125488281,172.8837432861328,474.7759704589844,0.604030191898346,2
17,17,14,101.53303527832031,55.55529022216797,169.91371154785156,108.84474182128906,0.7178046107292175,2
17,17,16,443.287353515625,359.2591857910156,827.101806640625,478.14105224609375,0.7040489315986633,2
17,17,26,41.87580490112305,65.41393280029297,95.12332153320312,112.31127166748047,0.4033958315849304,2
17,17,27,8.076559066772461,43.45539093017578,41.847137451171875,100.11747741699219,0.47627583146095276,2
17,17,28,171.3384246826172,251.4761199951172,567.72900390625,474.4378356933594,0.5038267970085144,7
18,18,1,589.2996215820312,170.36953735351562,702.7141723632812,243.46084594726562,0.8758614659309387,2
18,18,2,214.71580505371094,175.4855499267578,324.9127502441406,252.35903930664062,0.7877390384674072,2
18,18,3,487.229736328125,136.936767578125,592.023681640625,211.8979034423828,0.8303295969963074,2
18,18,4,29.92276954650879,114.1609115600586,125.92789459228516,192.205322265625,0.7298389077186584,2
18,18,5,688.5245361328125,77.6112289428711,818.0066528320312,210.92147827148438,0.6498191952705383,7
18,18,6,729.6090698242188,199.57923889160156,852.2872314453125,286.9588928222656,0.8685082197189331,2
18,18,9,225.2692108154297,93.41300964355469,310.4679260253906,155.61459350585938,0.8436243534088135,2
18,18,10,0.0,101.341552734375,56.7287712097168,172.30738830566406,0.44270479679107666,2
18,18,11,382.96697998046875,89.57920837402344,474.3863525390625,151.99771118164062,0.8151437044143677,2
18,18,13,0.7977920770645142,279.2051086425781,172.28182983398438,473.74609375,0.48574763536453247,2
18,18,14,108.27131652832031,56.42005920410156,177.92465209960938,109.95527648925781,0.7124226093292236,2
18,18,16,441.1930236816406,354.65191650390625,816.1260986328125,477.5180969238281,0.630355179309845,2
18,18,26,45.54283905029297,66.38400268554688,99.44805908203125,112.2088851928711,0.5228487253189087,2
18,18,27,11.988791465759277,43.328792572021484,46.51325988769531,100.02295684814453,0.3789311945438385,2
18,18,28,161.31216430664062,247.0402069091797,565.74072265625,474.9639892578125,0.40496304631233215,7
19,19,1,599.793701171875,172.68263244628906,714.5214233398438,246.75888061523438,0.8749806880950928,2
19,19,2,208.37503051757812,173.4071044921875,317.2389221191406,249.14817810058594,0.8819588422775269,2
19,19,3,497.61993408203125,138.2573699951172,602.9652099609375,213.79598999023438,0.8511837124824524,2
19,19,4,24.384862899780273,112.67747497558594,119.95187377929688,190.36984252929688,0.7886278033256531,2
19,19,5,696.9957885742188,79.03559112548828,827.5250244140625,213.72267150878906,0.6911583542823792,7
19,19,6,740.0901489257812,201.3105010986328,864.0,290.218017578125,0.9041872620582581,2
19,19,9,234.0445098876953,94.46544647216797,320.67230224609375,157.7598114013672,0.841022789478302,2
19,19,11,392.4052429199219,91.40729522705078,483.31134033203125,153.4095916748047,0.8624599575996399,2
19,19,13,0.5401058793067932,278.8376159667969,172.2066192626953,473.4923400878906,0.4087830185890198,2
19,19,14,112.82093811035156,57.12287521362305,188.6356964111328,115.01545715332031,0.6698513031005859,2
19,19,16,438.4128112792969,349.95037841796875,804.6193237304688,477.2008056640625,0.6105526685714722,2
19,19,26,53.096317291259766,67.3045883178711,108.94831848144531,113.83377838134766,0.4791804552078247,2
19,19,28,154.7821044921875,242.78773498535156,566.0696411132812,475.3294982910156,0.43656179308891296,5
19,19,29,722.9403076171875,435.77166748046875,864.0,478.7647705078125,0.5007337927818298,2
19,19,12,101.8788833618164,243.45513916015625,615.8071899414062,475.09716796875,0.34787172079086304,7
20,20,1,610.1023559570312,174.81402587890625,725.0865478515625,249.0916748046875,0.894831120967865,2
20,20,2,202.3911590576172,172.0310516357422,311.0060729980469,247.50926208496094,0.9008820056915283,2
20,20,3,506.6904602050781,140.35670471191406,612.329345703125,216.294189453125,0.878108561038971,2
20,20,4,19.643394470214844,112.93718719482422,113.51698303222656,189.1062774658203,0.818475067615509,2
