id,first_seen_frame,first_seen_sec
807,956,31.833333333333332
808,960,31.966666666666665
817,965,32.13333333333333
818,966,32.166666666666664
819,971,32.333333333333336
825,977,32.53333333333333
837,986,32.833333333333336
838,986,32.833333333333336
840,992,33.03333333333333
845,999,33.266666666666666
846,1001,33.333333333333336
848,1010,33.63333333333333
854,1016,33.833333333333336
857,1025,34.13333333333333
860,1029,34.266666666666666
862,1040,34.63333333333333
866,1043,34.733333333333334
867,1043,34.733333333333334
869,1046,34.833333333333336
871,1049,34.93333333333333
877,1056,35.166666666666664
882,1067,35.53333333333333
883,1070,35.63333333333333
885,1071,35.666666666666664
896,1083,36.06666666666667
899,1086,36.166666666666664
900,1088,36.233333333333334
905,1094,36.43333333333333
906,1094,36.43333333333333
911,1107,36.86666666666667
912,1107,36.86666666666667
913,1109,36.93333333333333
